date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,day_of_week,hour,minute,bright,steamy
2015-02-05 17:44:00,22.1333333333333,24.29,433.0,898.666666666667,0.004001105680296,1,Thursday,17,44,1,0
2015-02-05 17:44:59,22.15,24.2225,433.0,892.0,0.003993995516994,1,Thursday,17,44,1,0
2015-02-05 17:45:59,22.1333333333333,24.2,433.0,886.0,0.003986185661109,1,Thursday,17,45,1,0
2015-02-05 17:47:00,22.1,24.2675,433.0,884.25,0.003989211456559,1,Thursday,17,47,1,0
2015-02-05 17:48:00,22.1,24.245,433.0,887.0,0.003985489096164,1,Thursday,17,48,1,0
2015-02-05 17:49:00,22.1,24.29,433.0,884.0,0.003992933861223,1,Thursday,17,49,1,0
2015-02-05 17:50:00,22.125,24.2675,433.0,878.5,0.003995333191622,1,Thursday,17,50,1,0
2015-02-05 17:51:00,22.1333333333333,24.26,433.0,887.0,0.003996132261543,1,Thursday,17,51,1,0
2015-02-05 17:51:59,22.125,24.15,433.0,882.25,0.003975864667231,1,Thursday,17,51,1,0
2015-02-05 17:53:00,22.1,24.0725,433.0,879.25,0.003956952470453,1,Thursday,17,53,1,0
2015-02-05 17:54:00,22.1,23.9966666666667,433.0,866.0,0.003944408207071,1,Thursday,17,54,1,0
2015-02-05 17:55:00,22.1,24.12,433.0,866.0,0.0039648101223,1,Thursday,17,55,1,0
2015-02-05 17:55:59,22.0666666666667,23.9266666666667,433.0,863.0,0.003924795782165,1,Thursday,17,55,1,0
2015-02-05 17:57:00,22.025,23.945,433.0,853.25,0.00391779269091,1,Thursday,17,57,1,0
2015-02-05 17:57:59,22.0,23.9266666666667,433.0,858.0,0.003908772046435,1,Thursday,17,57,1,0
2015-02-05 17:58:59,22.0,23.89,433.0,852.5,0.003902744423925,1,Thursday,17,58,1,0
2015-02-05 18:00:00,22.0,23.89,433.0,850.666666666667,0.003902744423925,1,Thursday,18,0,1,0
2015-02-05 18:01:00,22.025,23.9175,433.0,847.0,0.003913264934281,1,Thursday,18,1,1,0
2015-02-05 18:02:00,22.0,23.89,433.0,840.666666666667,0.003902744423925,1,Thursday,18,2,1,0
2015-02-05 18:03:00,22.075,23.9725,426.0,839.0,0.003934372479797,1,Thursday,18,3,1,0
2015-02-05 18:04:00,22.025,24.0475,213.0,845.5,0.003934669451827,1,Thursday,18,4,1,0
2015-02-05 18:04:59,22.0,24.1,0.0,844.0,0.003937267833615,0,Thursday,18,4,0,0
2015-02-05 18:06:00,22.0,24.1,0.0,846.666666666667,0.003937267833615,0,Thursday,18,6,0,0
2015-02-05 18:07:00,22.0,24.1,0.0,852.0,0.003937267833615,0,Thursday,18,7,0,0
2015-02-05 18:08:00,21.945,23.795,0.0,851.0,0.003874025196583,0,Thursday,18,8,0,0
2015-02-05 18:08:59,21.89,23.8566666666667,0.0,824.666666666667,0.003871029648907,0,Thursday,18,8,0,0
2015-02-05 18:10:00,21.89,23.84,0.0,817.0,0.003868308463951,0,Thursday,18,10,0,0
2015-02-05 18:10:59,21.84,23.745,0.0,813.666666666667,0.003840980859077,0,Thursday,18,10,0,0
2015-02-05 18:11:59,21.84,23.745,0.0,805.0,0.003840980859077,0,Thursday,18,11,0,0
2015-02-05 18:13:00,21.79,23.7,0.0,807.0,0.003821894069844,0,Thursday,18,13,0,0
2015-02-05 18:14:00,21.79,23.745,0.0,800.0,0.003829195505264,0,Thursday,18,14,0,0
2015-02-05 18:15:00,21.79,23.7,0.0,781.0,0.003821894069844,0,Thursday,18,15,0,0
2015-02-05 18:16:00,21.745,23.55,0.0,776.5,0.003787065559774,0,Thursday,18,16,0,0
2015-02-05 18:16:59,21.7,23.7,0.0,771.0,0.003800801247403,0,Thursday,18,16,0,0
2015-02-05 18:17:59,21.7,23.6666666666667,0.0,775.0,0.003795422916028,0,Thursday,18,17,0,0
2015-02-05 18:19:00,21.7,23.6666666666667,0.0,771.0,0.003795422916028,0,Thursday,18,19,0,0
2015-02-05 18:20:00,21.7,23.39,0.0,763.0,0.00375078633332,0,Thursday,18,20,0,0
2015-02-05 18:21:00,21.7,23.55,0.0,755.0,0.003776599484207,0,Thursday,18,21,0,0
2015-02-05 18:22:00,21.6,23.6,0.0,754.0,0.003761449995841,0,Thursday,18,22,0,0
2015-02-05 18:23:00,21.7,23.6,0.0,755.0,0.003784666530611,0,Thursday,18,23,0,0
2015-02-05 18:23:59,21.6,23.3933333333333,0.0,754.666666666667,0.003728313304194,0,Thursday,18,23,0,0
2015-02-05 18:24:59,21.6,23.55,0.0,751.5,0.003753432732479,0,Thursday,18,24,0,0
2015-02-05 18:26:00,21.6,23.5,0.0,748.5,0.003745415674549,0,Thursday,18,26,0,0
2015-02-05 18:27:00,21.55,23.5,0.0,745.5,0.003733904112833,0,Thursday,18,27,0,0
2015-02-05 18:28:00,21.55,23.445,0.0,749.0,0.003725112851529,0,Thursday,18,28,0,0
2015-02-05 18:29:00,21.5666666666667,23.5,0.0,746.666666666667,0.00373773783144,0,Thursday,18,29,0,0
2015-02-05 18:29:59,21.55,23.5,0.0,738.5,0.003733904112833,0,Thursday,18,29,0,0
2015-02-05 18:30:59,21.5,23.35,0.0,732.5,0.003698522302825,0,Thursday,18,30,0,0
2015-02-05 18:32:00,21.5,23.26,0.0,725.5,0.003684182319125,0,Thursday,18,32,0,0
2015-02-05 18:33:00,21.5,23.245,0.0,711.666666666667,0.003681792385746,0,Thursday,18,33,0,0
2015-02-05 18:34:00,21.5,23.23,0.0,705.666666666667,0.003679402470624,0,Thursday,18,34,0,0
2015-02-05 18:35:00,21.5,23.05,0.0,702.5,0.003650724913182,0,Thursday,18,35,0,0
2015-02-05 18:36:00,21.39,23.05,0.0,702.5,0.003626064678236,0,Thursday,18,36,0,0
2015-02-05 18:36:59,21.39,22.945,0.0,698.5,0.003609450960336,0,Thursday,18,36,0,0
2015-02-05 18:38:00,21.39,22.79,0.0,698.0,0.003584927560803,0,Thursday,18,38,0,0
2015-02-05 18:39:00,21.39,22.695,0.0,677.5,0.003569898040393,0,Thursday,18,39,0,0
2015-02-05 18:40:00,21.34,22.55,0.0,672.0,0.003536043890788,0,Thursday,18,40,0,0
2015-02-05 18:40:59,21.29,22.6,0.0,666.5,0.00353301845675,0,Thursday,18,40,0,0
2015-02-05 18:42:00,21.3233333333333,22.5333333333333,0.0,664.333333333333,0.003529786274227,0,Thursday,18,42,0,0
2015-02-05 18:42:59,21.34,22.395,0.0,660.5,0.00351160126926,0,Thursday,18,42,0,0
2015-02-05 18:43:59,21.34,22.395,0.0,654.0,0.00351160126926,0,Thursday,18,43,0,0
2015-02-05 18:45:00,21.29,21.945,0.0,650.0,0.003430058789005,0,Thursday,18,45,0,0
2015-02-05 18:46:00,21.29,21.85,0.0,635.5,0.00341512852176,0,Thursday,18,46,0,0
2015-02-05 18:47:00,21.245,21.745,0.0,634.0,0.003389207859849,0,Thursday,18,47,0,0
2015-02-05 18:48:00,21.2,21.745,0.0,631.5,0.003379811242159,0,Thursday,18,48,0,0
2015-02-05 18:49:00,21.2,21.995,0.0,631.0,0.003418882163015,0,Thursday,18,49,0,0
2015-02-05 18:49:59,21.245,22.1,0.0,637.5,0.003444845125589,0,Thursday,18,49,0,0
2015-02-05 18:51:00,21.29,22.1,0.0,640.0,0.003454420229133,0,Thursday,18,51,0,0
2015-02-05 18:52:00,21.29,21.8633333333333,0.0,638.666666666667,0.003417223954862,0,Thursday,18,52,0,0
2015-02-05 18:53:00,21.29,21.5,0.0,628.0,0.003360128424353,0,Thursday,18,53,0,0
2015-02-05 18:53:59,21.29,21.34,0.0,617.0,0.003334988744455,0,Thursday,18,53,0,0
2015-02-05 18:55:00,21.2,21.1666666666667,0.0,612.333333333333,0.003289445884402,0,Thursday,18,55,0,0
2015-02-05 18:55:59,21.2,21.5666666666667,0.0,609.0,0.003351943634934,0,Thursday,18,55,0,0
2015-02-05 18:56:59,21.2,21.6,0.0,616.0,0.003357152344751,0,Thursday,18,56,0,0
2015-02-05 18:58:00,21.2,21.55,0.0,614.0,0.003349339312564,0,Thursday,18,58,0,0
2015-02-05 18:59:00,21.2,21.445,0.0,613.5,0.00333293258042,0,Thursday,18,59,0,0
2015-02-05 19:00:00,21.2,21.195,0.0,611.5,0.003293872397307,0,Thursday,19,0,0,0
2015-02-05 19:01:00,21.2,21.2,0.0,600.0,0.003294653553149,0,Thursday,19,1,0,0
2015-02-05 19:01:59,21.2,21.3566666666667,0.0,599.0,0.003319130758227,0,Thursday,19,1,0,0
2015-02-05 19:02:59,21.2,21.0666666666667,0.0,592.666666666667,0.003273823398606,0,Thursday,19,2,0,0
2015-02-05 19:04:00,21.2,21.23,0.0,593.0,0.003299340529186,0,Thursday,19,4,0,0
2015-02-05 19:05:00,21.2,21.2,0.0,586.0,0.003294653553149,0,Thursday,19,5,0,0
2015-02-05 19:06:00,21.2,21.2,0.0,585.0,0.003294653553149,0,Thursday,19,6,0,0
2015-02-05 19:07:00,21.29,21.1,0.0,592.5,0.003297283014218,0,Thursday,19,7,0,0
2015-02-05 19:08:00,21.29,21.1,0.0,593.0,0.003297283014218,0,Thursday,19,8,0,0
2015-02-05 19:08:59,21.29,20.89,0.0,583.0,0.003264294230085,0,Thursday,19,8,0,0
2015-02-05 19:09:59,21.29,20.65,0.0,579.333333333333,0.003226597024422,0,Thursday,19,9,0,0
2015-02-05 19:11:00,21.29,20.89,0.0,578.0,0.003264294230085,0,Thursday,19,11,0,0
2015-02-05 19:12:00,21.29,20.7475,0.0,570.5,0.003241910965993,0,Thursday,19,12,0,0
2015-02-05 19:13:00,21.29,20.795,0.0,571.0,0.00324937187596,0,Thursday,19,13,0,0
2015-02-05 19:14:00,21.29,20.65,0.0,571.0,0.003226597024422,0,Thursday,19,14,0,0
2015-02-05 19:14:59,21.245,20.79,0.0,563.5,0.003239584898571,0,Thursday,19,14,0,0
2015-02-05 19:15:59,21.2,20.495,0.0,560.5,0.003184529839702,0,Thursday,19,15,0,0
2015-02-05 19:17:00,21.2,20.3933333333333,0.0,556.0,0.003168652315145,0,Thursday,19,17,0,0
2015-02-05 19:18:00,21.2,20.3225,0.0,550.25,0.003157590582084,0,Thursday,19,18,0,0
2015-02-05 19:19:00,21.2,20.1225,0.0,544.5,0.003126359566367,0,Thursday,19,19,0,0
2015-02-05 19:20:00,21.2,20.2266666666667,0.0,547.666666666667,0.003142625331001,0,Thursday,19,20,0,0
2015-02-05 19:21:00,21.2,20.0,0.0,545.0,0.003107232110143,0,Thursday,19,21,0,0
2015-02-05 19:21:59,21.1,20.2,0.0,536.0,0.003119154611414,0,Thursday,19,21,0,0
2015-02-05 19:23:00,21.1,20.1,0.0,538.0,0.003103636203138,0,Thursday,19,23,0,0
2015-02-05 19:24:00,21.1,20.195,0.0,539.5,0.003118378672701,0,Thursday,19,24,0,0
2015-02-05 19:25:00,21.1,20.245,0.0,542.5,0.003126138146517,0,Thursday,19,25,0,0
2015-02-05 19:25:59,21.15,20.245,0.0,539.0,0.003135800031681,0,Thursday,19,25,0,0
2015-02-05 19:27:00,21.1,20.0333333333333,0.0,532.333333333333,0.003093291025658,0,Thursday,19,27,0,0
2015-02-05 19:27:59,21.15,20.0,0.0,534.0,0.003097662361945,0,Thursday,19,27,0,0
2015-02-05 19:28:59,21.15,20.0,0.0,538.5,0.003097662361945,0,Thursday,19,28,0,0
2015-02-05 19:30:00,21.2,19.9633333333333,0.0,538.0,0.003101507112763,0,Thursday,19,30,0,0
2015-02-05 19:31:00,21.2,19.995,0.0,539.5,0.003106451422507,0,Thursday,19,31,0,0
2015-02-05 19:32:00,21.2,19.895,0.0,531.0,0.003090838079275,0,Thursday,19,32,0,0
2015-02-05 19:33:00,21.2,20.0,0.0,526.5,0.003107232110143,0,Thursday,19,33,0,0
2015-02-05 19:34:00,21.2,19.9633333333333,0.0,522.0,0.003101507112763,0,Thursday,19,34,0,0
2015-02-05 19:34:59,21.2,19.895,0.0,526.0,0.003090838079275,0,Thursday,19,34,0,0
2015-02-05 19:36:00,21.2,19.945,0.0,522.666666666667,0.003098644653396,0,Thursday,19,36,0,0
2015-02-05 19:37:00,21.2,19.84,0.0,525.333333333333,0.003082251072947,0,Thursday,19,37,0,0
2015-02-05 19:38:00,21.2,19.79,0.0,516.333333333333,0.003074444908282,0,Thursday,19,38,0,0
2015-02-05 19:38:59,21.15,19.65,0.0,520.0,0.003043188048008,0,Thursday,19,38,0,0
2015-02-05 19:40:00,21.1,19.795,0.0,515.5,0.003056309816214,0,Thursday,19,40,0,0
2015-02-05 19:40:59,21.1,19.79,0.0,513.5,0.003055534033507,0,Thursday,19,40,0,0
2015-02-05 19:41:59,21.1,19.79,0.0,517.0,0.003055534033507,0,Thursday,19,41,0,0
2015-02-05 19:43:00,21.1,19.79,0.0,517.0,0.003055534033507,0,Thursday,19,43,0,0
2015-02-05 19:44:00,21.175,19.79,0.0,514.75,0.003069707558341,0,Thursday,19,44,0,0
2015-02-05 19:45:00,21.2,19.63,0.0,510.0,0.003049466491502,0,Thursday,19,45,0,0
2015-02-05 19:46:00,21.1,19.29,0.0,503.5,0.002977965486442,0,Thursday,19,46,0,0
2015-02-05 19:46:59,21.1,19.39,0.0,502.0,0.002993477655632,0,Thursday,19,46,0,0
2015-02-05 19:47:59,21.1,19.65,0.0,498.5,0.003033812899523,0,Thursday,19,47,0,0
2015-02-05 19:49:00,21.075,19.65,0.0,498.5,0.003029134864702,0,Thursday,19,49,0,0
2015-02-05 19:50:00,21.05,19.6,0.0,502.5,0.00301673001938,0,Thursday,19,50,0,0
2015-02-05 19:51:00,21.1,19.7,0.0,505.0,0.00304157027407,0,Thursday,19,51,0,0
2015-02-05 19:52:00,21.15,19.55,0.0,506.5,0.003027625702131,0,Thursday,19,52,0,0
2015-02-05 19:53:00,21.15,19.445,0.0,500.0,0.00301128607297,0,Thursday,19,53,0,0
2015-02-05 19:53:59,21.2,19.6,0.0,496.0,0.003044783260599,0,Thursday,19,53,0,0
2015-02-05 19:54:59,21.175,19.4425,0.0,499.25,0.003015544091816,0,Thursday,19,54,0,0
2015-02-05 19:56:00,21.1666666666667,19.4966666666667,0.0,497.666666666667,0.003022432144812,0,Thursday,19,56,0,0
2015-02-05 19:57:00,21.15,19.55,0.0,497.0,0.003027625702131,0,Thursday,19,57,0,0
2015-02-05 19:58:00,21.1,19.5,0.0,498.0,0.003010541931156,0,Thursday,19,58,0,0
2015-02-05 19:59:00,21.2,19.39,0.0,495.0,0.003012002609189,0,Thursday,19,59,0,0
2015-02-05 19:59:59,21.2,19.34,0.0,491.5,0.003004198198971,0,Thursday,19,59,0,0
2015-02-05 20:00:59,21.15,19.395,0.0,491.0,0.003003505597443,0,Thursday,20,0,0,0
2015-02-05 20:02:00,21.1666666666667,19.5,0.0,493.0,0.003022951399611,0,Thursday,20,2,0,0
2015-02-05 20:03:00,21.1,19.5,0.0,489.0,0.003010541931156,0,Thursday,20,3,0,0
2015-02-05 20:04:00,21.2,19.445,0.0,485.5,0.003020587685549,0,Thursday,20,4,0,0
2015-02-05 20:05:00,21.2,19.39,0.0,488.5,0.003012002609189,0,Thursday,20,5,0,0
2015-02-05 20:06:00,21.2,19.39,0.0,486.0,0.003012002609189,0,Thursday,20,6,0,0
2015-02-05 20:06:59,21.2,19.445,0.0,488.5,0.003020587685549,0,Thursday,20,6,0,0
2015-02-05 20:08:00,21.2,19.29,0.0,490.0,0.002996393983655,0,Thursday,20,8,0,0
2015-02-05 20:09:00,21.2,19.39,0.0,491.0,0.003012002609189,0,Thursday,20,9,0,0
2015-02-05 20:10:00,21.2,19.245,0.0,487.0,0.002989370356506,0,Thursday,20,10,0,0
2015-02-05 20:10:59,21.2,19.34,0.0,485.5,0.003004198198971,0,Thursday,20,10,0,0
2015-02-05 20:12:00,21.2,19.29,0.0,484.5,0.002996393983655,0,Thursday,20,12,0,0
2015-02-05 20:12:59,21.2,19.29,0.0,491.0,0.002996393983655,0,Thursday,20,12,0,0
2015-02-05 20:13:59,21.2,19.29,0.0,485.0,0.002996393983655,0,Thursday,20,13,0,0
2015-02-05 20:15:00,21.2,19.29,0.0,484.5,0.002996393983655,0,Thursday,20,15,0,0
2015-02-05 20:16:00,21.2,19.29,0.0,482.0,0.002996393983655,0,Thursday,20,16,0,0
2015-02-05 20:17:00,21.2,19.315,0.0,491.25,0.00300029606695,0,Thursday,20,17,0,0
2015-02-05 20:18:00,21.2,19.34,0.0,486.5,0.003004198198971,0,Thursday,20,18,0,0
2015-02-05 20:19:00,21.2,19.39,0.0,481.0,0.003012002609189,0,Thursday,20,19,0,0
2015-02-05 20:19:59,21.2,19.39,0.0,480.0,0.003012002609189,0,Thursday,20,19,0,0
2015-02-05 20:21:00,21.2,19.34,0.0,483.5,0.003004198198971,0,Thursday,20,21,0,0
2015-02-05 20:22:00,21.2,19.39,0.0,481.333333333333,0.003012002609189,0,Thursday,20,22,0,0
2015-02-05 20:23:00,21.2,19.39,0.0,484.333333333333,0.003012002609189,0,Thursday,20,23,0,0
2015-02-05 20:23:59,21.2,19.39,0.0,479.666666666667,0.003012002609189,0,Thursday,20,23,0,0
2015-02-05 20:25:00,21.2,19.39,0.0,479.0,0.003012002609189,0,Thursday,20,25,0,0
2015-02-05 20:25:59,21.2,19.39,0.0,477.5,0.003012002609189,0,Thursday,20,25,0,0
2015-02-05 20:26:59,21.2,19.39,0.0,483.0,0.003012002609189,0,Thursday,20,26,0,0
2015-02-05 20:28:00,21.15,19.39,0.0,482.0,0.003002727560545,0,Thursday,20,28,0,0
2015-02-05 20:29:00,21.2,19.39,0.0,483.25,0.003012002609189,0,Thursday,20,29,0,0
2015-02-05 20:30:00,21.2,19.39,0.0,477.0,0.003012002609189,0,Thursday,20,30,0,0
2015-02-05 20:31:00,21.2,19.3566666666667,0.0,479.0,0.003006799647387,0,Thursday,20,31,0,0
2015-02-05 20:31:59,21.2,19.39,0.0,482.5,0.003012002609189,0,Thursday,20,31,0,0
2015-02-05 20:32:59,21.2,19.39,0.0,474.0,0.003012002609189,0,Thursday,20,32,0,0
2015-02-05 20:34:00,21.2,19.39,0.0,473.0,0.003012002609189,0,Thursday,20,34,0,0
2015-02-05 20:35:00,21.2,19.39,0.0,472.0,0.003012002609189,0,Thursday,20,35,0,0
2015-02-05 20:36:00,21.2,19.39,0.0,472.5,0.003012002609189,0,Thursday,20,36,0,0
2015-02-05 20:37:00,21.2,19.445,0.0,475.0,0.003020587685549,0,Thursday,20,37,0,0
2015-02-05 20:38:00,21.2,19.39,0.0,475.0,0.003012002609189,0,Thursday,20,38,0,0
2015-02-05 20:38:59,21.2,19.445,0.0,477.5,0.003020587685549,0,Thursday,20,38,0,0
2015-02-05 20:39:59,21.15,19.5,0.0,474.0,0.003019844819792,0,Thursday,20,39,0,0
2015-02-05 20:41:00,21.1666666666667,19.5,0.0,474.666666666667,0.003022951399611,0,Thursday,20,41,0,0
2015-02-05 20:42:00,21.1,19.5,0.0,470.5,0.003010541931156,0,Thursday,20,42,0,0
2015-02-05 20:43:00,21.1,19.5,0.0,474.333333333333,0.003010541931156,0,Thursday,20,43,0,0
2015-02-05 20:44:00,21.1,19.5,0.0,483.0,0.003010541931156,0,Thursday,20,44,0,0
2015-02-05 20:44:59,21.1,19.6,0.0,484.0,0.003026055717526,0,Thursday,20,44,0,0
2015-02-05 20:45:59,21.0333333333333,19.5333333333333,0.0,479.333333333333,0.003003327152777,0,Thursday,20,45,0,0
2015-02-05 20:47:00,21.0,19.6,0.0,479.5,0.00300742962468,0,Thursday,20,47,0,0
2015-02-05 20:48:00,21.0,19.6,0.0,473.0,0.00300742962468,0,Thursday,20,48,0,0
2015-02-05 20:49:00,21.0,19.6,0.0,470.0,0.00300742962468,0,Thursday,20,49,0,0
2015-02-05 20:50:00,21.0,19.6,0.0,464.0,0.00300742962468,0,Thursday,20,50,0,0
2015-02-05 20:51:00,21.0,19.7,0.0,463.5,0.003022848223586,0,Thursday,20,51,0,0
2015-02-05 20:51:59,21.0,19.7,0.0,467.5,0.003022848223586,0,Thursday,20,51,0,0
2015-02-05 20:53:00,21.0,19.7,0.0,476.0,0.003022848223586,0,Thursday,20,53,0,0
2015-02-05 20:54:00,21.0,19.76,0.0,474.0,0.003032099748089,0,Thursday,20,54,0,0
2015-02-05 20:55:00,21.0,19.79,0.0,471.0,0.003036725613046,0,Thursday,20,55,0,0
2015-02-05 20:55:59,21.0,19.79,0.0,472.0,0.003036725613046,0,Thursday,20,55,0,0
2015-02-05 20:57:00,21.0,19.79,0.0,472.0,0.003036725613046,0,Thursday,20,57,0,0
2015-02-05 20:57:59,21.0,19.79,0.0,474.25,0.003036725613046,0,Thursday,20,57,0,0
2015-02-05 20:58:59,20.9725,19.79,0.0,473.0,0.003031571195483,0,Thursday,20,58,0,0
2015-02-05 21:00:00,21.0,19.79,0.0,469.0,0.003036725613046,0,Thursday,21,0,0,0
2015-02-05 21:01:00,20.9633333333333,19.79,0.0,472.666666666667,0.003029854768368,0,Thursday,21,1,0,0
2015-02-05 21:02:00,21.0,19.79,0.0,473.0,0.003036725613046,0,Thursday,21,2,0,0
2015-02-05 21:03:00,20.89,19.79,0.0,471.5,0.003016154116039,0,Thursday,21,3,0,0
2015-02-05 21:04:00,20.9633333333333,19.79,0.0,471.333333333333,0.003029854768368,0,Thursday,21,4,0,0
2015-02-05 21:04:59,21.0,19.79,0.0,469.0,0.003036725613046,0,Thursday,21,4,0,0
2015-02-05 21:06:00,20.89,19.89,0.0,471.0,0.003031469194771,0,Thursday,21,6,0,0
2015-02-05 21:07:00,20.89,19.84,0.0,470.0,0.003023811561588,0,Thursday,21,7,0,0
2015-02-05 21:08:00,20.89,19.89,0.0,469.5,0.003031469194771,0,Thursday,21,8,0,0
2015-02-05 21:08:59,20.89,19.89,0.0,464.0,0.003031469194771,0,Thursday,21,8,0,0
2015-02-05 21:10:00,20.89,19.89,0.0,467.0,0.003031469194771,0,Thursday,21,10,0,0
2015-02-05 21:10:59,20.89,19.9266666666667,0.0,472.0,0.003037084911695,0,Thursday,21,10,0,0
2015-02-05 21:11:59,20.89,19.945,0.0,469.5,0.003039892807998,0,Thursday,21,11,0,0
2015-02-05 21:13:00,20.89,20.0,0.0,470.5,0.003048316648281,0,Thursday,21,13,0,0
2015-02-05 21:14:00,20.89,20.0,0.0,470.0,0.003048316648281,0,Thursday,21,14,0,0
2015-02-05 21:15:00,20.89,20.0,0.0,469.0,0.003048316648281,0,Thursday,21,15,0,0
2015-02-05 21:16:00,20.89,20.0,0.0,468.5,0.003048316648281,0,Thursday,21,16,0,0
2015-02-05 21:16:59,20.89,20.0,0.0,467.333333333333,0.003048316648281,0,Thursday,21,16,0,0
2015-02-05 21:17:59,20.89,20.0,0.0,467.0,0.003048316648281,0,Thursday,21,17,0,0
2015-02-05 21:19:00,20.89,20.0,0.0,464.0,0.003048316648281,0,Thursday,21,19,0,0
2015-02-05 21:20:00,20.89,20.0,0.0,462.0,0.003048316648281,0,Thursday,21,20,0,0
2015-02-05 21:21:00,20.89,20.0,0.0,466.0,0.003048316648281,0,Thursday,21,21,0,0
2015-02-05 21:22:00,20.89,20.0,0.0,465.5,0.003048316648281,0,Thursday,21,22,0,0
2015-02-05 21:23:00,20.79,20.0,0.0,464.0,0.003029522585952,0,Thursday,21,23,0,0
2015-02-05 21:23:59,20.89,20.0,0.0,469.666666666667,0.003048316648281,0,Thursday,21,23,0,0
2015-02-05 21:24:59,20.89,20.1,0.0,469.5,0.003063633303261,0,Thursday,21,24,0,0
2015-02-05 21:26:00,20.89,20.1,0.0,472.0,0.003063633303261,0,Thursday,21,26,0,0
2015-02-05 21:27:00,20.89,20.1,0.0,464.5,0.003063633303261,0,Thursday,21,27,0,0
2015-02-05 21:28:00,20.89,20.1,0.0,467.0,0.003063633303261,0,Thursday,21,28,0,0
2015-02-05 21:29:00,20.89,20.1,0.0,467.0,0.003063633303261,0,Thursday,21,29,0,0
2015-02-05 21:29:59,20.89,20.1,0.0,462.0,0.003063633303261,0,Thursday,21,29,0,0
2015-02-05 21:30:59,20.89,20.15,0.0,464.5,0.003071291912254,0,Thursday,21,30,0,0
2015-02-05 21:32:00,20.79,20.05,0.0,460.0,0.003037133374186,0,Thursday,21,32,0,0
2015-02-05 21:33:00,20.89,20.2,0.0,457.0,0.003078950708923,0,Thursday,21,33,0,0
2015-02-05 21:34:00,20.79,20.1,0.0,461.0,0.00304474434777,0,Thursday,21,34,0,0
2015-02-05 21:35:00,20.79,20.1,0.0,462.0,0.00304474434777,0,Thursday,21,35,0,0
2015-02-05 21:36:00,20.79,20.15,0.0,463.5,0.003052355506712,0,Thursday,21,36,0,0
2015-02-05 21:36:59,20.79,20.2,0.0,461.5,0.003059966851019,0,Thursday,21,36,0,0
2015-02-05 21:38:00,20.79,20.2,0.0,461.5,0.003059966851019,0,Thursday,21,38,0,0
2015-02-05 21:39:00,20.79,20.2,0.0,458.0,0.003059966851019,0,Thursday,21,39,0,0
2015-02-05 21:40:00,20.79,20.2,0.0,460.0,0.003059966851019,0,Thursday,21,40,0,0
2015-02-05 21:40:59,20.79,20.245,0.0,460.0,0.003066817219386,0,Thursday,21,40,0,0
2015-02-05 21:42:00,20.79,20.29,0.0,460.5,0.003073667737909,0,Thursday,21,42,0,0
2015-02-05 21:42:59,20.745,20.29,0.0,460.0,0.003065120387012,0,Thursday,21,42,0,0
2015-02-05 21:43:59,20.79,20.29,0.0,457.0,0.003073667737909,0,Thursday,21,43,0,0
2015-02-05 21:45:00,20.745,20.34,0.0,460.5,0.003072710979014,0,Thursday,21,45,0,0
2015-02-05 21:46:00,20.7,20.39,0.0,461.0,0.00307173289826,0,Thursday,21,46,0,0
2015-02-05 21:47:00,20.745,20.39,0.0,458.5,0.003080301755373,0,Thursday,21,47,0,0
2015-02-05 21:48:00,20.7,20.39,0.0,461.333333333333,0.00307173289826,0,Thursday,21,48,0,0
2015-02-05 21:49:00,20.7,20.39,0.0,457.5,0.00307173289826,0,Thursday,21,49,0,0
2015-02-05 21:49:59,20.7,20.39,0.0,455.0,0.00307173289826,0,Thursday,21,49,0,0
2015-02-05 21:51:00,20.7,20.445,0.0,461.5,0.003080059622324,0,Thursday,21,51,0,0
2015-02-05 21:52:00,20.7,20.445,0.0,461.0,0.003080059622324,0,Thursday,21,52,0,0
2015-02-05 21:53:00,20.7,20.5,0.0,460.5,0.003088386568235,0,Thursday,21,53,0,0
2015-02-05 21:53:59,20.7,20.5,0.0,461.0,0.003088386568235,0,Thursday,21,53,0,0
2015-02-05 21:55:00,20.7,20.55,0.0,459.5,0.003095956711583,0,Thursday,21,55,0,0
2015-02-05 21:55:59,20.7,20.6,0.0,463.0,0.00310352703829,0,Thursday,21,55,0,0
2015-02-05 21:56:59,20.7,20.6,0.0,463.5,0.00310352703829,0,Thursday,21,56,0,0
2015-02-05 21:58:00,20.7,20.6,0.0,463.0,0.00310352703829,0,Thursday,21,58,0,0
2015-02-05 21:59:00,20.7,20.6,0.0,464.0,0.00310352703829,0,Thursday,21,59,0,0
2015-02-05 22:00:00,20.7,20.6,0.0,462.5,0.00310352703829,0,Thursday,22,0,0,0
2015-02-05 22:01:00,20.7,20.6,0.0,457.666666666667,0.00310352703829,0,Thursday,22,1,0,0
2015-02-05 22:01:59,20.6333333333333,20.6333333333333,0.0,460.0,0.00309576545382,0,Thursday,22,1,0,0
2015-02-05 22:02:59,20.7,20.7,0.0,460.0,0.003118668241807,0,Thursday,22,2,0,0
2015-02-05 22:04:00,20.65,20.65,0.0,458.5,0.003101478915264,0,Thursday,22,4,0,0
2015-02-05 22:05:00,20.6,20.6,0.0,461.0,0.003084362944474,0,Thursday,22,5,0,0
2015-02-05 22:06:00,20.65,20.65,0.0,460.0,0.003101478915264,0,Thursday,22,6,0,0
